id,title,description,availability,condition,price,link,image_link,brand,additional_image_link,age_group,color,gender,item_group_id,google_product_category,material,inventory,pattern,product_type,sale_price,sale_price_effective_date,shipping,shipping_weight,size,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
9709,soporte portatil heaven a2180 negro,soporte portátil para celular en forma de llave  se adapta a cualquier tipo de celular insertándolo en el dispositivo a través de la conexión de audífonos. cuenta con ángulos diferentes para ver presentaciones en pantalla. práctico y resistente.,in stock,new,2.39 MXN,https://printec.mx/product/soporte-heaven/,https://www.doblevela.com/images/large/A2180_lrg.jpg,A2180 A2180.02,https://www.doblevela.com/images/large/A2180_lrg.jpg,,"negro,naranja,rosa",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,1305,HEAVEN,ACCESORIOS CELULAR Y TABLET,2.39 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 6.9 x 2.8 x 0.3 cm,"Unidad x Empaque: 1,000.00",Características caja master medida: 39 x 27 x 16.5 cm,Características caja master peso: 2.5,
9717,libreta con boligrafo aitana a2182 negro,mini libreta de pasta rígida en color tamaño a6. cuenta con banda elástica para cierre y listón separador  80 hojas rayadas (160 páginas). incluye bolígrafo metálico en color a combinación. el bolígrafo tiene detalles en color plata y cuenta con touch para dispositivos táctiles.,in stock,new,37.17 MXN,https://printec.mx/product/carpeta-aitana/,https://www.doblevela.com/images/large/A2182_lrg.jpg,A2182 A2182.02,https://www.doblevela.com/images/large/A2182_lrg.jpg,,"negro,naranja,rojo,rosa,verde claro,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Poliuretano,2457,AITANA,LIBRETAS,37.17 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 9 x 14 cm (tamaño A6),Unidad x Empaque: 80,Características caja master medida: 31.5 x 20 x 33 cm,Características caja master peso: 12,
9725,boligrafo con usb luxus a2184 negro,bolígrafo metálico de sistema giratorio con usb integrado en clip plástico de 8 gb con punta touch. destape para grabado láser en color negro. presentación: caja de regalo.,in stock,new,255.15 MXN,https://printec.mx/product/boligrafo-luxus-usb/,https://www.doblevela.com/images/large/A2184_lrg.jpg,A2184 A2184.02,https://www.doblevela.com/images/large/A2184_lrg.jpg,,"negro,negro,verde claro,verde claro,plata,plata,azul,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Cobre/Plástico,1380,LUXUS,BOLÍGRAFOS METÁLICOS,255.15 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 14.5 x 1.1 cm,Unidad x Empaque: 200,Características caja master medida: 35 x 33 x 30 cm,Características caja master peso: 10,
9729,cilindro de plastico 480 ml. ibottle a2186 blanco,cilindro transparente de tritán  libre de bpa  con doble compartimento; el primero para líquido y el segundo para portar un iphone 7  6 y 5 (con adaptador). cuenta con una tapa giratoria de 180° que permite el fácil acceso al teléfono  tapa de seguridad con boquilla para beber  tapa de rosca hermética  compartimento y salida para audífonos. ideal para realizar cualquier tipo de deporte  ya que funciona como porta celular. cap. 400 ml. presentación: caja en color blanco. *bpa free.,in stock,new,104.07 MXN,https://printec.mx/product/cilindro-ibottle/,https://www.doblevela.com/images/large/A2186_lrg.jpg,A2186 A2186.01,https://www.doblevela.com/images/large/A2186_lrg.jpg,,"blanco,rojo,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Tritán/Plástico PP,52,IBOTTLE,CILINDROS,104.07 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 8.5 x 27 cm,Unidad x Empaque: 25,Características caja master medida: 50 x 50 x 32.5 cm,Características caja master peso: 12.3,
9733,pinzas plegables multifuncion magno a2188 azul,herramienta plegable con 9 funciones: pinzas de punta  navaja  dos desarmadores planos y un desarmador de cruz  sierra  destapador doble  abrelatas y lima. con superficie antideslizante para mejor manipulación. cuenta con seguro de bloqueo para fijar cada herramienta. incluye estuche de tela. presentación: caja en color negro.,in stock,new,201.60 MXN,https://printec.mx/product/multifunciones-magno/,https://www.doblevela.com/images/large/A2188_lrg.jpg,A2188 A2188.09,https://www.doblevela.com/images/large/A2188_lrg.jpg,,"azul,gris",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Acero Inoxidable/Aluminio/Poliéster,0,MAGNO,HERRAMIENTAS,201.60 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 10.1 x 4.5 x 2.3 cm,Unidad x Empaque: 40,Características caja master medida: 26.5 x 26.5 x 20 cm,Características caja master peso: 12,
9735,bocina portatil atenas a2191 blanco,bocina portátil de tecnología bluetooth con batería recargable. incluye dos cables: a) para carga de batería b) para conexión de audio. cuenta con interruptor de encendido/avance/retroceso de música  apagado y botones para control de volumen. presentación: caja en color blanco.,in stock,new,254.01 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2191_lrg.jpg,A2191 A2191.01,https://www.doblevela.com/images/large/A2191_lrg.jpg,,"blanco,plata,oro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico ABS,5,ATENAS,AUDIFONOS Y BOCINAS,254.01 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 9.6 x 6.7 x 6.5 cm,Unidad x Empaque: 40,Características caja master medida: 44.5 x 25 x 36.5 cm,Características caja master peso: 9.7,
12384,duo de tazas ceramica bicolor duppla a2193,dúo de tazas de cerámica bicolor  apilables. cap. 12 oz. presentación: caja en color blanco.,in stock,new,117.69 MXN,https://printec.mx/product/taza-duppla/,https://www.doblevela.com/images/large/A2193_lrg.jpg,A2193 A2193.28,https://www.doblevela.com/images/large/A2193_lrg.jpg,,unico,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,12,DUPPLA,,117.69 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 41 x 34 x 36 cm,Unidad x Empaque: 12,Características caja master medida: 41 x 34 x 36 cm,Características caja master peso: 0 kg,
9739,kit de accesorios viaje survit a2194 blanco,kit de accesorios para viaje. cuenta con batería de carga portátil de 2200 mah  cargador para automóvil  cargador de pared  cable adaptador 3 en 1 usb  30 pin  8 pin y micro usb. presentación: estuche blanco o negro con cierre.,in stock,new,216.72 MXN,https://printec.mx/product/kit-de-viaje-survit/,https://www.doblevela.com/images/large/A2194_lrg.jpg,A2194 A2194.01,https://www.doblevela.com/images/large/A2194_lrg.jpg,,"blanco,negro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,ABS/Plástico Eva,1624,SURVIT,CARGADORES,216.72 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 12 x 8 x 4.5 cm,Unidad x Empaque: 60,Características caja master medida: 41 x 32 x 26 cm,Características caja master peso: 9.1,
12225,boligrafo metalico leny a2195 amarillo,bolígrafo de cuerpo metálico en acabado mate a contraste con clip metálico negro brillante y aros en detalle en acero. puntero para pantallas táctiles en color negro. mecanismo retráctil.,in stock,new,19.28 MXN,https://printec.mx/product/boligrafo-leny/,https://www.doblevela.com/images/large/A2195_lrg.jpg,A2195 A2195.07,https://www.doblevela.com/images/large/A2195_lrg.jpg,,"amarillo,naranja,verde",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,0,LENY,,19.28 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 30 x 30 x 16 cm,Unidad x Empaque: 500,Características caja master medida: 30 x 30 x 16 cm,Características caja master peso: 10 kg,
9747,boligrafo metalico prince a2196 rojo,bolígrafo metálico brillante  punta y clip de plástico en color negro. diseño peculiar y ergonómico de cuerpo triangular. mecanismo de click.,in stock,new,14.05 MXN,https://printec.mx/product/boligrafo-prince/,https://www.doblevela.com/images/large/A2196_lrg.jpg,A2196 A2196.04,https://www.doblevela.com/images/large/A2196_lrg.jpg,,"rojo,plata,oro,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Aluminio/Plástico,8001,PRINCE,BOLÍGRAFOS METÁLICOS,14.05 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 14.5 x 1.2 cm,Unidad x Empaque: 500,Características caja master medida: 42 x 32 x 20 cm,Características caja master peso: 11.5,
11511,popote bicolor fizz a2197 negro,popote bicolor para uso en el vaso fizz modelo a2281,in stock,new,3.78 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2197_lrg.jpg,A2197 A2197.02,https://www.doblevela.com/images/large/A2197_lrg.jpg,,"negro,rojo,morado,verde claro,naranja,transparente,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,8114,POPOTE FIZZ,,3.78 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 42 x 35 x 50 cm,Unidad x Empaque: 1800,Características caja master medida: 42 x 35 x 50 cm,Características caja master peso: 6 kg,
9750,termo metalico interior plastico ishtar a2198 negro,termo metálico con interior plástico  tapa de rosca hermética  boquilla y tapa abatible con seguro. cap. 500 ml. presentación: caja en color blanco.,in stock,new,158.76 MXN,https://printec.mx/product/termo-ishtar/,https://www.doblevela.com/images/large/A2198_lrg.jpg,A2198 A2198.02,https://www.doblevela.com/images/large/A2198_lrg.jpg,,"negro,rojo,azul,oro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Acero Inoxidable/Plástico,7105,ISHTAR,TERMOS,158.76 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 7 x 21.5 cm,Unidad x Empaque: 24,Características caja master medida: 50 x 32 x 23 cm,Características caja master peso: 6.5,
9755,taza con acabado mate tizza a2199 blanco,taza de cerámica con acabado mate  color blanco en el interior y filo en color. incluye un par de gises de colores blanco/rojo y azul/blanco (no tóxicos)  para escribir mensajes en el exterior de la taza. cap. 11 oz. presentación: caja en color blanco.,in stock,new,58.47 MXN,https://printec.mx/product/taza-tizza/,https://www.doblevela.com/images/large/A2199_lrg.jpg,A2199 A2199.01,https://www.doblevela.com/images/large/A2199_lrg.jpg,,"blanco,rojo,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Cerámica,6004,TIZZA,TAZAS Y TARROS,58.47 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 8.1 x 9.6 cm,Unidad x Empaque: 36,Características caja master medida: 48 x 27.5 x 33.5 cm,Características caja master peso: 14,
9761,tarro ceramica nina a2200 rojo,tarro de cerámica blanco con asa en color. cuenta con tapa en mismo tono  la cual también se puede utilizar como base para dar un elegante toque de distinción o proteger superficies delicadas del calor. cap. 10 oz. presentación: caja en color blanco. venta en múltiplos de 12.,in stock,new,71.19 MXN,https://printec.mx/product/taza-nina/,https://www.doblevela.com/images/large/A2200_lrg.jpg,A2200 A2200.04,https://www.doblevela.com/images/large/A2200_lrg.jpg,,rojo,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Cerámica,0,NINA,TAZAS Y TARROS,71.19 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 8.8 x 8.9 cm  TAPA: Ø 9 cm,Unidad x Empaque: 36,Características caja master medida: 51 x 30.5 x 35 cm,Características caja master peso: 16,
9762,funda solida de carton mir a2201,sobre sólido de cartón para bolígrafo . ideal para regalo. no incluye bolígrafo.,in stock,new,4.29 MXN,https://printec.mx/product/caja-mir/,https://www.doblevela.com/images/large/A2201_lrg.jpg,A2201 A2201.02,https://www.doblevela.com/images/large/A2201_lrg.jpg,,negro,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Cartón,9469,MIR,ESTUCHES DE REGALO,4.29 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 15.2 x 3.7 cm,"Unidad x Empaque: 2,000.00",Características caja master medida: 40 x 32 x 21 cm,Características caja master peso: 9.5,
11944,juego de boligrafos metalicos harmony a2202 gris,set de bolígrafos metálicos de tinta negra: un bolígrafo de punto fino tipo roller con tapa y un bolígrafo con mecanismo retráctil. presentación: caja color negro.,in stock,new,149.94 MXN,https://printec.mx/product/boligrafos-harmony/,https://www.doblevela.com/images/large/A2202_lrg.jpg,A2202 A2202.14,https://www.doblevela.com/images/large/A2202_lrg.jpg,,gris,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,2886,HARMONY,,149.94 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 40 x 30 x 48 cm,Unidad x Empaque: 200,Características caja master medida: 40 x 30 x 48 cm,Características caja master peso: 15.82 kg,
12233,set para fondue lyss a2203 azul,set para fondue. incluye: recipiente para fundir queso o chocolate  base para vela y dos tenedores con mango plástico. no incluye vela.,in stock,new,81.52 MXN,https://printec.mx/product/fondue-lyss/,https://www.doblevela.com/images/large/A2203_lrg.jpg,A2203 A2203.09,https://www.doblevela.com/images/large/A2203_lrg.jpg,,"azul,rojo",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,0,LYSS,,81.52 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 40 x 30 x 37 cm,Unidad x Empaque: 36,Características caja master medida: 40 x 30 x 37 cm,Características caja master peso: 0 kg,
9768,llavero para celular tubie a2207 blanco,llavero  soporte para teléfono celular con puntero táctil y limpiador para la pantalla del móvil.,in stock,new,16.76 MXN,https://printec.mx/product/llavero-tubie/,https://www.doblevela.com/images/large/A2207_lrg.jpg,A2207 A2207.01,https://www.doblevela.com/images/large/A2207_lrg.jpg,,"blanco,rojo,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico/Metal,9843,TUBIE,ACCESORIOS CELULAR Y TABLET,16.76 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 8.3 x 2.2 x 1.6 cm,"Unidad x Empaque: 1,000.00",Características caja master medida: 62.5 x 34.5 x 21.5 cm,Características caja master peso: 11,
9772,soporte para telefono movil standix a2208 negro,soporte ajustable (de 5 a 9 cm) para teléfono móvil  que se fija en las rejillas del aire acondicionado del auto. ¡práctico y seguro!,in stock,new,22.01 MXN,https://printec.mx/product/soporte-standix/,https://www.doblevela.com/images/large/A2208_lrg.jpg,A2208 A2208.02,https://www.doblevela.com/images/large/A2208_lrg.jpg,,"negro,rojo,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico ABS/Silicón,2171,STANDIX,ACCESORIOS CELULAR Y TABLET,22.01 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 9.8 x 3 x 2.5 cm,Unidad x Empaque: 400,Características caja master medida: 46 x 29 x 36 cm,Características caja master peso: 11,
9776,cilindro de plastico astoria a2209 negro,cilindro de plástico transparente con tapa de presión a color. incluye popote rígido con seguro. su amplia apertura permite una fácil limpieza y llenado. cap. 520 ml. *bpa free.,in stock,new,35.37 MXN,https://printec.mx/product/cilindro-astoria/,https://www.doblevela.com/images/large/A2209_lrg.jpg,A2209 A2209.02,https://www.doblevela.com/images/large/A2209_lrg.jpg,,"negro,rojo,verde claro,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico AS/PP,0,ASTORIA,CILINDROS,35.37 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 7.7 × 21.5 cm,Unidad x Empaque: 48,Características caja master medida: 48 x 33 x 50.5 cm,Características caja master peso: 10,
9781,audifonos con diadema ajustable joint a2210 blanco,audífonos de diadema ajustables  se pueden compactar plegándolos para llevar en la bolsa o mochila. los auriculares cuentan con almohadillas protectoras. incluyen bolsa de tela con jareta  según el color de los audífonos. extensión de cable: 109 cm.,in stock,new,59.73 MXN,https://printec.mx/product/audifonos-joint/,https://www.doblevela.com/images/large/A2210_lrg.jpg,A2210 A2210.01,https://www.doblevela.com/images/large/A2210_lrg.jpg,,"blanco,negro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,ABS,0,JOINT,AUDIFONOS Y BOCINAS,59.73 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 13 x 5 x 5 cm,Unidad x Empaque: 200,Características caja master medida: 60 x 30 x 54 cm,Características caja master peso: 15,
9785,audifonos personales sound a2211 blanco,audífonos personales con estuche redondo de plástico translúcido. extensión total 117 cm.,in stock,new,21.04 MXN,https://printec.mx/product/audifonos-sound/,https://www.doblevela.com/images/large/A2211_lrg.jpg,A2211 A2211.01,https://www.doblevela.com/images/large/A2211_lrg.jpg,,"blanco,rojo,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,111,SOUND,AUDIFONOS Y BOCINAS,21.04 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 6 x 2 cm,Unidad x Empaque: 500,Características caja master medida: 60.5 x 33 x 26 cm,Características caja master peso: 12,
9791,multi conector usb 4 entradas entry a2213 blanco,multi conector usb de 4 entradas.,in stock,new,52.17 MXN,https://printec.mx/product/multiconector-usb-entry/,https://www.doblevela.com/images/large/A2213_lrg.jpg,A2213 A2213.01,https://www.doblevela.com/images/large/A2213_lrg.jpg,,blanco,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,63,ENTRY,ACCESORIOS DE CÓMPUTO,52.17 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 5.1 x 4 x 1 cm,Unidad x Empaque: 500,Características caja master medida: 37 x 31 x 19 cm,Características caja master peso: 10,
9793,llavero-destapador griff a2214 negro,llavero-destapador de plástico para botellas  cuenta con abridor de anillas para latas de aluminio. además  se puede usar como soporte para dispositivos móviles.,in stock,new,9.33 MXN,https://printec.mx/product/llavero-griff/,https://www.doblevela.com/images/large/A2214_lrg.jpg,A2214 A2214.02,https://www.doblevela.com/images/large/A2214_lrg.jpg,,"negro,rojo,verde claro,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico ABS/Metal,0,GRIFF,LLAVEROS PLÁSTICOS,9.33 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 8 x 1.5 x 1.5 cm,"Unidad x Empaque: 1,000.00",Características caja master medida: 48 x 33 x 23 cm,Características caja master peso: 13,
9798,rompecabezas plastico creative a2215 blanco,rompecabezas de plástico. el promocional ideal para los pequeños.,in stock,new,12.34 MXN,https://printec.mx/product/rompecabezas-creative/,https://www.doblevela.com/images/large/A2215_lrg.jpg,A2215 A2215.01,https://www.doblevela.com/images/large/A2215_lrg.jpg,,blanco,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico ABS,16619,CREATIVE,JUEGOS,12.34 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 9 x 7.5 x 0.5 cm,Unidad x Empaque: 500,Características caja master medida: 52.5 x 40.5 x 14.5 cm,Características caja master peso: 14,
9800,cilindro smash a2216 rojo,cilindro transparente con tapa de rosca  banda de silicón en color  asa y boquilla plegable. cuenta además con popote rígido  seguro y mezclador esférico de plástico para preparar batidos de forma rápida y sencilla. cap. 800 ml. *bpa free.,in stock,new,97.65 MXN,https://printec.mx/product/cilindro-smash/,https://www.doblevela.com/images/large/A2216_lrg.jpg,A2216 A2216.04,https://www.doblevela.com/images/large/A2216_lrg.jpg,,"rojo,rosa,verde claro,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico AS/Silicón,6128,SMASH,CILINDROS,97.65 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 8 × 24 cm,Unidad x Empaque: 48,Características caja master medida: 51 x 35 x 54 cm,Características caja master peso: 7,
9807,set de escritorio mars a2219 rosa,set de escritorio indispensable. incluye clips para papel  sacapuntas  mini engrapadora  grapas  saca grapas  tijeras  mini despachador de cinta adhesiva y cinta de respuesto. presentación: estuche de plástico transparente.,in stock,new,78.12 MXN,https://printec.mx/product/set-de-escritorio-mars/,https://www.doblevela.com/images/large/A2219_lrg.jpg,A2219 A2219.05,https://www.doblevela.com/images/large/A2219_lrg.jpg,,"rosa,verde claro,azul claro,blanco",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico PP,1793,MARS,ACCESORIOS DE ESCRITORIO,78.12 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 10.5 x 11 x 2.5 cm,Unidad x Empaque: 100,Características caja master medida: 55 x 30 x 35 cm,Características caja master peso: 13,
9812,cilindro plastico kul a2220 negro,cilindro de plástico transparente con tapa de rosca y protector para boquilla. incluye cordón de poliéster para sujetar. cap. 720 ml.,in stock,new,64.75 MXN,https://printec.mx/product/cilindro-cul/,https://www.doblevela.com/images/large/A2220_lrg.jpg,A2220 A2220.02,https://www.doblevela.com/images/large/A2220_lrg.jpg,,"negro,rojo",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,PC/PP/Poliéster,0,KUL,CILINDROS,64.75 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 6.8 × 30.5 cm,Unidad x Empaque: 60,Características caja master medida: 42 x 35 x 63 cm,Características caja master peso: 9.4,
9816,set de papeleria trim a2221 negro,set de papelería que incluye mini despachador de cinta adhesiva  5 clips sujeta documentos y 20 clips para papel. presentación: estuche de plástico transparente.,in stock,new,23.94 MXN,https://printec.mx/product/set-de-papeleria-trim/,https://www.doblevela.com/images/large/A2221_lrg.jpg,A2221 A2221.02,https://www.doblevela.com/images/large/A2221_lrg.jpg,,"negro,rojo,rosa,verde claro,azul claro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,MT/Estuche Plástico PP  MT/Otros Plástico/Metal,9686,TRIM,ACCESORIOS DE ESCRITORIO,23.94 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 9.2 x 6 x 2 cm,Unidad x Empaque: 200,Características caja master medida: 35 x 30 x 28 cm,Características caja master peso: 10,
9822,boligrafo plastico oxygen a2222 blanco,bolígrafo delgado de plástico moldeados de manera flexible en forma de pulmones.,in stock,new,8.57 MXN,https://printec.mx/product/boligrafo-oxygen/,https://www.doblevela.com/images/large/A2222_lrg.jpg,A2222 A2222.01,https://www.doblevela.com/images/large/A2222_lrg.jpg,,blanco,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,8868,OXYGEN,BOLÍGRAFOS PLÁSTICOS,8.57 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 20 x 0.8 cm,"Unidad x Empaque: 1,000.00",Características caja master medida: 74 x 30 x 36 cm,Características caja master peso: 12,
9824,set escolar arme a2223 blanco,kit escolar rompecabezas. contiene: tijeras  regla de 13 cm con lupa  bolígrafo  notas adhesivas  ligas de hule en colores  clips para papel  sacapuntas con contenedor de residuos  imán y mini flexómetro de 1 m. todos los elementos tienen distintas formasy figuras geométricas que coinciden para armarse dentro del estuche de plástico cuadrado.,in stock,new,86.82 MXN,https://printec.mx/product/set-escolar-arme/,https://www.doblevela.com/images/large/A2223_lrg.jpg,A2223 A2223.01,https://www.doblevela.com/images/large/A2223_lrg.jpg,,blanco,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,0,ARME,SET DE BOLIGRAFOS,86.82 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 10.5 x 10.5 x 2 cm,Unidad x Empaque: 100,Características caja master medida: 55 x 24 x 22 cm,Características caja master peso: 16,
9826,organizador 100 hojas rayadas evernote a2224 negro,organizador de 90 hojas (180 páginas)  con broche metálico  compartimentos para tarjetas y documentos  arillos de 1/2 pulgada. contiene: hoja de datos personales  calendarios 2022 - 2025  largas distancias nacionales e internacionales  números de emergencia  tabla factores de conversión  tabla de horarios mundiales. mapa de red metro y metrobús de cdmx. presentación: caja en color blanco.,in stock,new,210.42 MXN,https://printec.mx/product/organizador-evernote/,https://www.doblevela.com/images/large/A2224_lrg.jpg,A2224 A2224.02,https://www.doblevela.com/images/large/A2224_lrg.jpg,,"negro,azul,cafe",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Curpiel Texturizado,2180,EVERNOTE,AGENDAS,210.42 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 17.5 x 23 x 2 cm,Unidad x Empaque: 24,Características caja master medida: 26 x 38 x 28 cm,Características caja master peso: 12,
11564,tarro de ceramica antibes a2225 verde claro,tarro de cerámica blanca  con novedoso diseño texturizado brillante en color en la base  que le da un toque de distinción. cap. 12 oz.,in stock,new,41.07 MXN,https://printec.mx/product/tarro-antibes/,https://www.doblevela.com/images/large/A2225_lrg.jpg,A2225 A2225.08,https://www.doblevela.com/images/large/A2225_lrg.jpg,,"verde claro,azul cobalto,rojo,negro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Cerámica,7,ANTIBES,TAZAS Y TARROS,41.07 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 8.7 x 10.3 cm,Unidad x Empaque: 36,Características caja master medida: 35 x 27 x 34 cm,Características caja master peso: 14,
11927,estuche ecologico stibox a2227 beige,estuche ecológico rígido en forma de cubo. contiene block de notas cuadradas de diferentes colores  block de notas amarillas y 5 banderas plásticas de colores con adhesivo. diseñado para escritorio  puede mantenerse abierto para usarse como portalapicera.,in stock,new,71.45 MXN,https://printec.mx/product/estuche-eclogico-stibox/,https://www.doblevela.com/images/large/A2227_lrg.jpg,A2227 A2227.20,https://www.doblevela.com/images/large/A2227_lrg.jpg,,beige,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,0,STIBOX,,71.45 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 49 x 41 x 21.5 cm,Unidad x Empaque: 40,Características caja master medida: 49 x 41 x 21.5 cm,Características caja master peso: 14 kg,
9834,despachador dr. notas a2228 blanco,despachador de notas con forma de bata de doctor. las hojas salen al hacer presión. incluye 40 hojas de notas.,in stock,new,59.66 MXN,https://printec.mx/product/despachador-de-notas-dr-notas/,https://www.doblevela.com/images/large/A2228_lrg.jpg,A2228 A2228.01,https://www.doblevela.com/images/large/A2228_lrg.jpg,,blanco,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,324,DR. NOTAS,MEMOS Y ADHESIVOS,59.66 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 11.7 x 8 x 5.5 cm,Unidad x Empaque: 72,Características caja master medida: 56 x 39 x 29 cm,Características caja master peso: 14,
9836,engrapadora doctor a2229 blanco,engrapadora con forma de bata de doctor.,in stock,new,48.51 MXN,https://printec.mx/product/engrapadora-dr/,https://www.doblevela.com/images/large/A2229_lrg.jpg,A2229 A2229.01,https://www.doblevela.com/images/large/A2229_lrg.jpg,,blanco,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,194,DR. ENGRAPADORA,ACCESORIOS DE ESCRITORIO,48.51 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 7 x 5.5 x 4.5 cm,Unidad x Empaque: 240,Características caja master medida: 62 x 29 x 34 cm,Características caja master peso: 14,
